ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;5502;5502/2022;01/08/2022 00:11;01/08/2022 00:11;31/07/2022;20:47;A NOITE;31/07/2022;01/08/2022 00:11;Desconhecida;Não;;RUA REGO FREITAS;147;REPUBLICA;S.PAULO;SP;-23,54177713;-46,6465722;Comércio e serviços;;ENCAMINHAMENTO DP ÁREA DO FATO;78º D.P. JARDINS;03º D.P. CAMPOS ELISEOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FZW0258;SP;S.PAULO;Preta;HYUNDAI/HB20S 1.0M COMF;2015;2015;AUTOMOVEL;;
2022;5502;5502/2022;01/08/2022 00:11;01/08/2022 00:11;31/07/2022;20:47;A NOITE;31/07/2022;01/08/2022 00:11;Desconhecida;Não;;RUA REGO FREITAS;147;REPUBLICA;S.PAULO;SP;-23,54177713;-46,6465722;Comércio e serviços;;ENCAMINHAMENTO DP ÁREA DO FATO;78º D.P. JARDINS;03º D.P. CAMPOS ELISEOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;QWZ7G67;MG;BELO HORIZONTE;Branco;CHEV/ONIX JOY;2019;2020;AUTOMOVEL;;
2022;4106;4106/2022;01/08/2022 00:39;01/08/2022 00:39;31/07/2022;17:00;A TARDE;31/07/2022;01/08/2022 00:39;Conhecida;Sim;;Avenida Afonso de Sampaio e Sousa;580;ITAQUERA;S.PAULO;SP;-23,574191;-46,475989;Via pública;;BO PARA FLAGRANTE;50º D.P. ITAIM PAULISTA;53º D.P. PARQUE DO CARMO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4106;4106/2022;01/08/2022 00:39;01/08/2022 00:39;31/07/2022;17:00;A TARDE;31/07/2022;01/08/2022 00:39;Conhecida;Sim;;Avenida Afonso de Sampaio e Sousa;580;ITAQUERA;S.PAULO;SP;-23,574191;-46,475989;Via pública;;BO PARA FLAGRANTE;50º D.P. ITAIM PAULISTA;53º D.P. PARQUE DO CARMO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;EVV2G59;SP;S.PAULO;Cinza;KAWASAKI/Z900;2020;2021;MOTOCICLO;;
2022;4106;4106/2022;01/08/2022 00:39;01/08/2022 00:39;31/07/2022;17:00;A TARDE;31/07/2022;01/08/2022 00:39;Conhecida;Sim;;Avenida Afonso de Sampaio e Sousa;580;ITAQUERA;S.PAULO;SP;-23,574191;-46,475989;Via pública;;BO PARA FLAGRANTE;50º D.P. ITAIM PAULISTA;53º D.P. PARQUE DO CARMO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4106;4106/2022;01/08/2022 00:39;01/08/2022 00:39;31/07/2022;17:00;A TARDE;31/07/2022;01/08/2022 00:39;Conhecida;Sim;;Avenida Afonso de Sampaio e Sousa;580;ITAQUERA;S.PAULO;SP;-23,574191;-46,475989;Via pública;;BO PARA FLAGRANTE;50º D.P. ITAIM PAULISTA;53º D.P. PARQUE DO CARMO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EVV2G59;SP;S.PAULO;Cinza;KAWASAKI/Z900;2020;2021;MOTOCICLO;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão de objeto;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão de objeto;;Consumado;;;;;;;;;;;;;;;;GHY6F48;SP;S.PAULO;Branco;JEEP/RENEGADE 1.8 AT;2016;2016;CAMIONETA;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão de objeto;;Consumado;;;;;;;;;;;;;;;;QOY5J16;SP;S.PAULO;Branco;NISSAN/VERSA 10;2018;2019;AUTOMOVEL;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão de veículo;;Consumado;;;;;;;;;;;;;;;;GHY6F48;SP;S.PAULO;Branco;JEEP/RENEGADE 1.8 AT;2016;2016;CAMIONETA;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão de veículo;;Consumado;;;;;;;;;;;;;;;;QOY5J16;SP;S.PAULO;Branco;NISSAN/VERSA 10;2018;2019;AUTOMOVEL;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GHY6F48;SP;S.PAULO;Branco;JEEP/RENEGADE 1.8 AT;2016;2016;CAMIONETA;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;QOY5J16;SP;S.PAULO;Branco;NISSAN/VERSA 10;2018;2019;AUTOMOVEL;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GHY6F48;SP;S.PAULO;Branco;JEEP/RENEGADE 1.8 AT;2016;2016;CAMIONETA;;
2022;3728;3728/2022;01/08/2022 00:51;01/08/2022 00:51;31/07/2022;14:30;A TARDE;31/07/2022;01/08/2022 00:51;Conhecida;Sim;;RUA EMILIO COLELLA;184;SAO DOMINGOS;S.PAULO;SP;-23,49786959;-46,74103148;Via pública;;BO PARA FLAGRANTE;33º D.P. PIRITUBA;33º D.P. PIRITUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;QOY5J16;SP;S.PAULO;Branco;NISSAN/VERSA 10;2018;2019;AUTOMOVEL;;
2022;3730;3730/2022;01/08/2022 03:44;01/08/2022 03:44;30/07/2022;20:15;A NOITE;01/08/2022;01/08/2022 03:44;Desconhecida;Não;;Avenida Ministro Petrônio Portela;1564;Moinho Velho;S.PAULO;SP;-23,4941652;-46,7011284;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;33º D.P. PIRITUBA;28º D.P. FREGUESIA DO O;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FXB7987;SP;S.PAULO;Preta;TOYOTA/COROLLA GLI18 CVT;2015;2016;AUTOMOVEL;;
2022;5503;5503/2022;01/08/2022 04:41;01/08/2022 04:41;31/07/2022;20:47;A NOITE;31/07/2022;01/08/2022 04:41;Desconhecida;Não;5502/2022 - 10342;RUA REGO FREITAS;147;REPUBLICA;S.PAULO;SP;-23,54177713;-46,6465722;Comércio e serviços;;ENCAMINHAMENTO DP ÁREA DO FATO;78º D.P. JARDINS;03º D.P. CAMPOS ELISEOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FZW0258;SP;S.PAULO;Preta;HYUNDAI/HB20S 1.0M COMF;2015;2015;AUTOMOVEL;;
2022;5503;5503/2022;01/08/2022 04:41;01/08/2022 04:41;31/07/2022;20:47;A NOITE;31/07/2022;01/08/2022 04:41;Desconhecida;Não;5502/2022 - 10342;RUA REGO FREITAS;147;REPUBLICA;S.PAULO;SP;-23,54177713;-46,6465722;Comércio e serviços;;ENCAMINHAMENTO DP ÁREA DO FATO;78º D.P. JARDINS;03º D.P. CAMPOS ELISEOS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;QWZ7G67;MG;BELO HORIZONTE;Branco;CHEV/ONIX JOY;2019;2020;AUTOMOVEL;;
2022;6252;6252/2022;01/08/2022 04:44;01/08/2022 04:44;01/08/2022;00:12;DE MADRUGADA;01/08/2022;01/08/2022 04:44;Conhecida;Sim;;AVENIDA SOUSA RAMOS;342;CIDADE TIRADENTES;S.PAULO;SP;-23,57365612;-46,41284134;Via pública;;BO PARA FLAGRANTE;49º D.P. SAO MATEUS;54º D.P. CID. TIRADENTES;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
