ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;1174;1174/2022;01/03/2022 00:24;01/03/2022 00:24;28/02/2022;20:20;A NOITE;28/02/2022;01/03/2022 00:24;Conhecida;Não;;Rua Travessa Rio Quati;100;Vila Nova Uniao;S.PAULO;SP;-23,4891977;-46,4587552;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;63º D.P. VILA JACUI;63º D.P. VILA JACUI;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1174;1174/2022;01/03/2022 00:24;01/03/2022 00:24;28/02/2022;20:20;A NOITE;28/02/2022;01/03/2022 00:24;Conhecida;Não;;Rua Travessa Rio Quati;100;Vila Nova Uniao;S.PAULO;SP;-23,4891977;-46,4587552;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;63º D.P. VILA JACUI;63º D.P. VILA JACUI;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GHK5H87;SP;S.PAULO;Preta;YAMAHA/MT03 ABS;2022;2022;MOTOCICLO;;
2022;1174;1174/2022;01/03/2022 00:24;01/03/2022 00:24;28/02/2022;20:20;A NOITE;28/02/2022;01/03/2022 00:24;Conhecida;Não;;Rua Travessa Rio Quati;100;Vila Nova Uniao;S.PAULO;SP;-23,4891977;-46,4587552;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;63º D.P. VILA JACUI;63º D.P. VILA JACUI;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1174;1174/2022;01/03/2022 00:24;01/03/2022 00:24;28/02/2022;20:20;A NOITE;28/02/2022;01/03/2022 00:24;Conhecida;Não;;Rua Travessa Rio Quati;100;Vila Nova Uniao;S.PAULO;SP;-23,4891977;-46,4587552;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;63º D.P. VILA JACUI;63º D.P. VILA JACUI;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GHK5H87;SP;S.PAULO;Preta;YAMAHA/MT03 ABS;2022;2022;MOTOCICLO;;
2022;457859;457859/2022;01/03/2022 00:24;01/03/2022 00:24;28/02/2022;21:00;A NOITE;28/02/2022;01/03/2022 00:24;Desconhecida;Não;;RUA AGOSTINHO DOS SANTOS;300;SAO DOMINGOS;S.PAULO;SP;-23,50258846;-46,73841115;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;33º D.P. PIRITUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;ELI9338;SP;SÃO PAULO;Branco;HYUNDAI/CRETA 16A SMART;2019;;AUTOMOVEL;;
2022;457811;457811/2022;01/03/2022 00:41;01/03/2022 00:41;28/02/2022;20:38;A NOITE;28/02/2022;01/03/2022 00:41;Desconhecida;Não;;RUA SARGENTO NOEL DE CAMARGO;801;SAO MATEUS;S.PAULO;SP;-23,58504764;-46,49921819;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;69º D.P. TEOTONIO VILELA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EBD8E04;SP;SÃO PAULO;Vermelho;HONDA/HR-V LX CVT;2021;;AUTOMOVEL;;
2022;457906;457906/2022;01/03/2022 01:18;01/03/2022 01:17;27/02/2022;21:10;A NOITE;28/02/2022;01/03/2022 01:18;Desconhecida;Não;;RUA ALBERTO BECKER;17;CIDADE DUTRA;S.PAULO;SP;-23,73330701;-46,68856803;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;101º D.P. JDIM IMBUIAS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BKU8B07;SP;SÃO PAULO;Cinza;HYUNDAI/CRETA 16A ACTION;2021;;AUTOMOVEL;;
2022;1159;1159/2022;01/03/2022 01:24;01/03/2022 01:24;28/02/2022;00:48;DE MADRUGADA;01/03/2022;01/03/2022 01:24;Desconhecida;Não;;RUA INACIO MONTEIRO;3000;CIDADE TIRADENTES;S.PAULO;SP;-23,58423361;-46,38358435;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;53º D.P. PARQUE DO CARMO;44º D.P. GUAIANAZES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BYB4295;SP;S.PAULO;Prata;JEEP/RENEGADE LNGTD AT D;2019;2020;UTILITÁRIO;;
2022;458143;458143/2022;01/03/2022 01:42;01/03/2022 01:41;28/02/2022;21:51;A NOITE;28/02/2022;01/03/2022 01:42;Desconhecida;Não;;RUA SERRA DE BRAGANCA;1524;TATUAPE;S.PAULO;SP;-23,54345346;-46,56058829;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;30º D.P. TATUAPE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GGE0B97;SP;SÃO PAULO;Amarelo;HONDA/CG 160 TITAN;2021;;MOTOCICLO;;
2022;458413;458413/2022;01/03/2022 05:02;01/03/2022 05:03;01/03/2022;00:55;DE MADRUGADA;01/03/2022;01/03/2022 05:02;Desconhecida;Não;;RUA SERAFIM DE ALENCASTRE;12;JARDIM DAS ROSAS (ZONA OESTE);S.PAULO;SP;-23,6574599;-46,7917445;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;47º D.P. CAPAO REDONDO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FYP2A58;SP;SÃO PAULO;Cinza;HONDA/XRE 300 ABS;2020;;MOTOCICLO;;
