ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;1691;1691/2022;01/04/2022 00:06;01/04/2022 00:06;31/03/2022;21:06;A NOITE;31/03/2022;01/04/2022 00:06;Desconhecida;Não;;Avenida Luiz Gushiken;1300;;S.PAULO;SP;-23,6683035;-46,7381812;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;11º D.P. SANTO AMARO;92º D.P. PQ. SANTO ANTONIO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GFZ2B47;SP;S.PAULO;Preta;HONDA/CG 160 FAN;2021;2021;MOTOCICLO;;
2022;726339;726339/2022;01/04/2022 00:14;01/04/2022 00:14;31/03/2022;19:45;A NOITE;31/03/2022;01/04/2022 00:14;Desconhecida;Não;;RUA ESTADO DO CEARA;1375;SAO MATEUS;S.PAULO;SP;-23,5839915;-46,4936709;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;69º D.P. TEOTONIO VILELA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EEK5133;SP;SÃO PAULO;Vermelho;HONDA/FIT EX FLEX;2008;;AUTOMOVEL;;
2022;1321;1321/2022;01/04/2022 00:49;01/04/2022 00:49;31/03/2022;22:30;A NOITE;01/04/2022;01/04/2022 00:49;Desconhecida;Não;;RUA APUCARANA;10;TATUAPE;S.PAULO;SP;-23,53825613;-46,56513417;Via pública;;BO PARA INVESTIGAÇÃO;31º D.P. VILA CARRAO;30º D.P. TATUAPE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;CFZ0516;SP;S.PAULO;Verde;KAWASAKI/VERSYS-X 300 TR;2018;2018;MOTOCICLO;;
2022;726427;726427/2022;01/04/2022 00:39;01/04/2022 01:14;31/03/2022;19:20;A NOITE;01/04/2022;01/04/2022 00:39;Desconhecida;Não;;LARGO DA MATRIZ;269;ITAQUERA;S.PAULO;SP;-23,5394563;-46,4531824;Via Pública;;BO PARA REGISTRO;DELEGACIA ELETRONICA;32º D.P. ITAQUERA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FIZ7004;SP;SÃO PAULO;Preta;I/HONDA FIT EX;2013;;AUTOMOVEL;;
2022;726605;726605/2022;01/04/2022 01:34;01/04/2022 01:34;31/03/2022;22:00;A NOITE;01/04/2022;01/04/2022 01:34;Desconhecida;Não;;RUA PARTICULAR TIMÃO;142;CIDADE TIRADENTES;S.PAULO;SP;-23,6228039;-46,4284411;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;55º D.P. PARQUE S.RAFAEL;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GFP9E26;SP;SÃO PAULO;Preta;YAMAHA/YBR150 FACTOR ED;2018;;MOTOCICLO;;
2022;720077;720077/2022;31/03/2022 13:25;01/04/2022 01:34;30/03/2022;14:30;A TARDE;31/03/2022;31/03/2022 13:25;Desconhecida;Não;;RUA CLOTILDE GIANOLI;15;IGUATEMI;S.PAULO;SP;-23,59918972;-46,42100706;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;54º D.P. CID. TIRADENTES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;QPP5E54;SP;SÃO PAULO;Branco;FIAT/UNO 1.0;;;AUTOMOVEL;;
2022;1760;1760/2022;01/04/2022 01:39;01/04/2022 01:39;31/03/2022;21:55;A NOITE;01/04/2022;01/04/2022 01:39;Conhecida;Não;;;0;PARQUE DO CARMO;S.PAULO;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;53º D.P. PARQUE DO CARMO;53º D.P. PARQUE DO CARMO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1760;1760/2022;01/04/2022 01:39;01/04/2022 01:39;31/03/2022;21:55;A NOITE;01/04/2022;01/04/2022 01:39;Conhecida;Não;;;0;PARQUE DO CARMO;S.PAULO;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;53º D.P. PARQUE DO CARMO;53º D.P. PARQUE DO CARMO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;BSX2G07;SP;S.PAULO;Preta;HONDA/CG 160 FAN;2021;2022;MOTOCICLO;;
2022;1760;1760/2022;01/04/2022 01:39;01/04/2022 01:39;31/03/2022;21:55;A NOITE;01/04/2022;01/04/2022 01:39;Conhecida;Não;;;0;PARQUE DO CARMO;S.PAULO;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;53º D.P. PARQUE DO CARMO;53º D.P. PARQUE DO CARMO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1760;1760/2022;01/04/2022 01:39;01/04/2022 01:39;31/03/2022;21:55;A NOITE;01/04/2022;01/04/2022 01:39;Conhecida;Não;;;0;PARQUE DO CARMO;S.PAULO;SP;;;Residência;;APRECIAÇÃO DO DELEGADO TITULAR;53º D.P. PARQUE DO CARMO;53º D.P. PARQUE DO CARMO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BSX2G07;SP;S.PAULO;Preta;HONDA/CG 160 FAN;2021;2022;MOTOCICLO;;
2022;2030;2030/2022;01/04/2022 02:26;01/04/2022 02:26;31/03/2022;23:27;A NOITE;01/04/2022;01/04/2022 02:26;Conhecida;Não;;Rua Sargento Luís Rodrigues Filho;2;Conjunto Habitacional Marechal Mascarenh;S.PAULO;SP;-23,6166132;-46,4969152;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;69º D.P. TEOTONIO VILELA;69º D.P. TEOTONIO VILELA;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;2030;2030/2022;01/04/2022 02:26;01/04/2022 02:26;31/03/2022;23:27;A NOITE;01/04/2022;01/04/2022 02:26;Conhecida;Não;;Rua Sargento Luís Rodrigues Filho;2;Conjunto Habitacional Marechal Mascarenh;S.PAULO;SP;-23,6166132;-46,4969152;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;69º D.P. TEOTONIO VILELA;69º D.P. TEOTONIO VILELA;Ato infracional;A.I.-Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GGB4G13;SP;S.ANDRE;Verde;I/KAWASAKI Z900;2022;2022;MOTOCICLO;;
2022;2030;2030/2022;01/04/2022 02:26;01/04/2022 02:26;31/03/2022;23:27;A NOITE;01/04/2022;01/04/2022 02:26;Conhecida;Não;;Rua Sargento Luís Rodrigues Filho;2;Conjunto Habitacional Marechal Mascarenh;S.PAULO;SP;-23,6166132;-46,4969152;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;69º D.P. TEOTONIO VILELA;69º D.P. TEOTONIO VILELA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;2030;2030/2022;01/04/2022 02:26;01/04/2022 02:26;31/03/2022;23:27;A NOITE;01/04/2022;01/04/2022 02:26;Conhecida;Não;;Rua Sargento Luís Rodrigues Filho;2;Conjunto Habitacional Marechal Mascarenh;S.PAULO;SP;-23,6166132;-46,4969152;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;69º D.P. TEOTONIO VILELA;69º D.P. TEOTONIO VILELA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GGB4G13;SP;S.ANDRE;Verde;I/KAWASAKI Z900;2022;2022;MOTOCICLO;;
