ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Localização e/ou Devolução;Localização/Apreensão de objeto;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Localização e/ou Devolução;Localização/Apreensão de objeto;;Consumado;;;;;;;;;;;;;;;;EAE4702;SP;S.PAULO;Branco;NISSAN/KICKS S DRCT CVT;2019;2019;AUTOMOVEL;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Localização e/ou Devolução;Localização/Apreensão e Entrega de objeto;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Localização e/ou Devolução;Localização/Apreensão e Entrega de objeto;;Consumado;;;;;;;;;;;;;;;;EAE4702;SP;S.PAULO;Branco;NISSAN/KICKS S DRCT CVT;2019;2019;AUTOMOVEL;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;EAE4702;SP;S.PAULO;Branco;NISSAN/KICKS S DRCT CVT;2019;2019;AUTOMOVEL;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6525;6525/2022;01/11/2022 00:07;01/11/2022 00:07;31/10/2022;18:57;A NOITE;31/10/2022;01/11/2022 00:07;Conhecida;Sim;;AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME;8033;SAPOPEMBA;S.PAULO;SP;-23,60167037;-46,5255206;Via pública;;BO PARA FLAGRANTE;69º D.P. TEOTONIO VILELA;70º D.P. VILA EMA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EAE4702;SP;S.PAULO;Branco;NISSAN/KICKS S DRCT CVT;2019;2019;AUTOMOVEL;;
2022;1871893;1871893/2022;01/11/2022 00:38;01/11/2022 00:39;31/10/2022;18:55;A NOITE;31/10/2022;01/11/2022 00:38;Desconhecida;Não;;RUA QUINTILIANO ANTONIO DA SILVA;347;GRAJAU;S.PAULO;SP;-23,73801651;-46,68838419;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;101º D.P. JDIM IMBUIAS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GEN3H38;SP;S.PAULO;Preta;I/HONDA CIVIC EXL;2017;;AUTOMOVEL;;
2022;1871895;1871895/2022;01/11/2022 00:41;01/11/2022 00:41;31/10/2022;18:50;A NOITE;31/10/2022;01/11/2022 00:41;Desconhecida;Não;;AVENIDA MORUMBI;7685;ITAIM BIBI;S.PAULO;SP;-23,62010065;-46,69339681;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;96º D.P. MONÇÕES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;QXA7E33;MG;BELO HORIZONTE;Branco;RENAULT/CAPTUR INTEN 16A;2019;;AUTOMOVEL;;
