ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;233220;233220/2022;01/02/2022 00:02;01/02/2022 00:01;31/01/2022;16:00;A TARDE;31/01/2022;01/02/2022 00:02;Desconhecida;Não;;RUA GALAXIA;221;SAO MATEUS;S.PAULO;SP;-23,6098735;-46,45756809;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;49º D.P. SAO MATEUS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FCR8542;SP;SÃO PAULO;Prata;CHEVROLET/ONIX 1.4MT LT;2017;;AUTOMOVEL;;
2022;233289;233289/2022;01/02/2022 00:04;01/02/2022 00:05;31/01/2022;21:30;A NOITE;31/01/2022;01/02/2022 00:04;Desconhecida;Não;;RUA CANARIO NATAL;300;GRAJAU;S.PAULO;SP;-23,76193715;-46,69759734;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;85º D.P. JARDIM MIRNA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EWZ4C63;SP;SÃO PAULO;Vermelho;HONDA/CG 150 TITAN EX;2013;;MOTOCICLO;;
2022;233295;233295/2022;01/02/2022 00:08;01/02/2022 00:08;31/01/2022;22:20;A NOITE;31/01/2022;01/02/2022 00:08;Desconhecida;Não;;AVENIDA INTERLAGOS;1386;JARDIM UMUARAMA;S.PAULO;SP;-23,6655905;-46,6783069;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;99º D.P. CAMPO GRANDE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FTI5I10;SP;SÃO PAULO;Preta;VW/GOL CITY MB;2014;;AUTOMOVEL;;
2022;233232;233232/2022;31/01/2022 23:49;01/02/2022 00:09;31/01/2022;21:50;A NOITE;31/01/2022;31/01/2022 23:49;Desconhecida;Não;;RUA DA CALMA;70;JARDIM DO COLEGIO;S.PAULO;SP;-23,67584;-46,7749591;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;47º D.P. CAPAO REDONDO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;PXT3I98;SP;SÃO PAULO;Branco;CHEVROLET/ONIX 1.0MT LT;2016;;AUTOMOVEL;;
2022;233269;233269/2022;01/02/2022 00:27;01/02/2022 00:27;31/01/2022;22:40;A NOITE;31/01/2022;01/02/2022 00:27;Desconhecida;Não;;RUA TACIBA;33;JABAQUARA;S.PAULO;SP;-23,64123739;-46,6564508;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;35º D.P. JABAQUARA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;QOV3382;SP;SÃO PAULO;Branco;RENAULT/CAPTUR ZEN 16A;2018;;AUTOMOVEL;;
2022;233590;233590/2022;01/02/2022 02:30;01/02/2022 02:30;31/01/2022;22:00;A NOITE;01/02/2022;01/02/2022 02:30;Desconhecida;Não;;RUA JOANA DE AUVERNIA;386;LAJEADO;S.PAULO;SP;-23,52456123;-46,42190744;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;68º D.P. LAGEADO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FFB1C84;SP;SÃO PAULO;Vermelho;HONDA/CG 125 FAN ES;2013;;MOTOCICLO;;
2022;233606;233606/2022;01/02/2022 02:50;01/02/2022 02:51;31/01/2022;18:15;A NOITE;01/02/2022;01/02/2022 02:50;Desconhecida;Não;;RUA CORONEL PEDRO DIAS DE CAMPOS;945;VILA MATILDE;S.PAULO;SP;-23,53285546;-46,53335443;Via Pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;21º D.P. VILA MATILDE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GEZ2F88;SP;SÃO PAULO;Vermelho;HONDA/NXR160 BROS ESDD;2021;;MOTOCICLO;;
2022;592;592/2022;01/02/2022 03:31;01/02/2022 03:31;31/01/2022;20:30;A NOITE;31/01/2022;01/02/2022 03:31;Conhecida;Sim;;TRAVESSA FRANCISCO LUCIO;14;RIO PEQUENO;S.PAULO;SP;-23,58316542;-46,75399354;Via pública;;BO PARA FLAGRANTE;14º D.P. PINHEIROS;51º D.P. RIO PEQUENO;Título II - Patrimônio (arts. 155 a 183);Extorsão (art. 158);;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;592;592/2022;01/02/2022 03:31;01/02/2022 03:31;31/01/2022;20:30;A NOITE;31/01/2022;01/02/2022 03:31;Conhecida;Sim;;TRAVESSA FRANCISCO LUCIO;14;RIO PEQUENO;S.PAULO;SP;-23,58316542;-46,75399354;Via pública;;BO PARA FLAGRANTE;14º D.P. PINHEIROS;51º D.P. RIO PEQUENO;Título II - Patrimônio (arts. 155 a 183);Extorsão (art. 158);;Consumado;;;;;;;;;;;;;;;;CAT3651;SP;S.PAULO;Vermelho;GM/CORSA GL;1995;1995;AUTOMOVEL;;
2022;592;592/2022;01/02/2022 03:31;01/02/2022 03:31;31/01/2022;20:30;A NOITE;31/01/2022;01/02/2022 03:31;Conhecida;Sim;;TRAVESSA FRANCISCO LUCIO;14;RIO PEQUENO;S.PAULO;SP;-23,58316542;-46,75399354;Via pública;;BO PARA FLAGRANTE;14º D.P. PINHEIROS;51º D.P. RIO PEQUENO;Título II - Patrimônio (arts. 155 a 183);Extorsão (art. 158);;Consumado;;;;;;;;;;;;;;;;FJZ5313;SP;SOROCABA;Vermelho;CHEVROLET/MONTANA LS;2013;2013;CAMINHONETE;;
