ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;2043909;2043909/2022;01/12/2022 00:40;01/12/2022 00:40;30/11/2022;22:20;A NOITE;01/12/2022;01/12/2022 00:40;Desconhecida;Não;;RUA PEDRO RAMAZZANI;168;IGUATEMI;S.PAULO;SP;-23,61484442;-46,4177058;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;54º D.P. CID. TIRADENTES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FCN3585;SP;S.PAULO;Preta;HONDA/CG 160 FAN;2018;;MOTOCICLO;;
2022;8756;8756/2022;01/12/2022 00:45;01/12/2022 00:45;30/11/2022;22:30;A NOITE;01/12/2022;01/12/2022 00:45;Desconhecida;Não;;Avenida Sebastião Henriques;238;Vila Siqueira (Zona Norte);S.PAULO;SP;-23,4999325;-46,6799512;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;78º D.P. JARDINS;40º D.P. VILA STA MARIA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FPW4069;SP;S.PAULO;Branco;TRIUMPH/STREET TRIPLE AB;2017;2017;MOTOCICLO;;
2022;5308;5308/2022;01/12/2022 01:26;01/12/2022 01:26;25/11/2022;20:20;A NOITE;25/11/2022;01/12/2022 01:26;Desconhecida;Não;5243/2022 - 20210;RUA DONA ESCOLASTICA MELCHERT DA FONSECA;109;VILA MATILDE;S.PAULO;SP;-23,54086038;-46,52329889;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;10º D.P. PENHA DE FRANCA;21º D.P. VILA MATILDE;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5308;5308/2022;01/12/2022 01:26;01/12/2022 01:26;25/11/2022;20:20;A NOITE;25/11/2022;01/12/2022 01:26;Desconhecida;Não;5243/2022 - 20210;RUA DONA ESCOLASTICA MELCHERT DA FONSECA;109;VILA MATILDE;S.PAULO;SP;-23,54086038;-46,52329889;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;10º D.P. PENHA DE FRANCA;21º D.P. VILA MATILDE;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GCI8H40;SP;S.PAULO;Vermelho;JTA-SUZUKI/VSTROM1000A;2015;2016;MOTOCICLO;;
2022;5308;5308/2022;01/12/2022 01:26;01/12/2022 01:26;25/11/2022;20:20;A NOITE;25/11/2022;01/12/2022 01:26;Desconhecida;Não;5243/2022 - 20210;RUA DONA ESCOLASTICA MELCHERT DA FONSECA;109;VILA MATILDE;S.PAULO;SP;-23,54086038;-46,52329889;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;10º D.P. PENHA DE FRANCA;21º D.P. VILA MATILDE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5308;5308/2022;01/12/2022 01:26;01/12/2022 01:26;25/11/2022;20:20;A NOITE;25/11/2022;01/12/2022 01:26;Desconhecida;Não;5243/2022 - 20210;RUA DONA ESCOLASTICA MELCHERT DA FONSECA;109;VILA MATILDE;S.PAULO;SP;-23,54086038;-46,52329889;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;10º D.P. PENHA DE FRANCA;21º D.P. VILA MATILDE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GCI8H40;SP;S.PAULO;Vermelho;JTA-SUZUKI/VSTROM1000A;2015;2016;MOTOCICLO;;
2022;8194;8194/2022;01/12/2022 02:09;01/12/2022 02:09;01/12/2022;00:30;DE MADRUGADA;01/12/2022;01/12/2022 02:09;Desconhecida;Não;;PRAÇA ARQUITETO PLINIO CROCE;450;BUTANTA;S.PAULO;SP;-23,57489016;-46,70731999;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;89º D.P. JARDIM TABOAO;34º D.P. MORUMBI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EBX9160;SP;S.PAULO;Preta;HONDA/CB 500X;2019;2019;MOTOCICLO;;
2022;2044340;2044340/2022;01/12/2022 05:42;01/12/2022 05:43;30/11/2022;21:15;A NOITE;01/12/2022;01/12/2022 05:42;Desconhecida;Não;;RUA CEMBIRA;1201;VILA CURUCA;S.PAULO;SP;-23,50668053;-46,429237;Veículo em movimento;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;67º D.P. JARDIM ROBRU;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;BZG3C18;SP;S.PAULO;Branco;HONDA/PCX 150 DLX ABS;2021;;MOTOCICLO;;
2022;2043718;2043718/2022;01/12/2022 05:57;01/12/2022 05:57;30/11/2022;18:50;A NOITE;30/11/2022;01/12/2022 05:57;Conhecida;Não;2043717/2022 - 900020;AVENIDA FRANCISCO LEME;141;SACOMA;S.PAULO;SP;-23,63063977;-46,59442235;Garagem ou abrigo de residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;95º D.P. HELIÓPOLIS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;2043718;2043718/2022;01/12/2022 05:57;01/12/2022 05:57;30/11/2022;18:50;A NOITE;30/11/2022;01/12/2022 05:57;Conhecida;Não;2043717/2022 - 900020;AVENIDA FRANCISCO LEME;141;SACOMA;S.PAULO;SP;-23,63063977;-46,59442235;Garagem ou abrigo de residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;95º D.P. HELIÓPOLIS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;FXL2291;SP;S.PAULO;Azul;CHEV/ONIX 10TAT LTZ;2015;;AUTOMOVEL;;
2022;2043718;2043718/2022;01/12/2022 05:57;01/12/2022 05:57;30/11/2022;18:50;A NOITE;30/11/2022;01/12/2022 05:57;Conhecida;Não;2043717/2022 - 900020;AVENIDA FRANCISCO LEME;141;SACOMA;S.PAULO;SP;-23,63063977;-46,59442235;Garagem ou abrigo de residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;95º D.P. HELIÓPOLIS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;2043718;2043718/2022;01/12/2022 05:57;01/12/2022 05:57;30/11/2022;18:50;A NOITE;30/11/2022;01/12/2022 05:57;Conhecida;Não;2043717/2022 - 900020;AVENIDA FRANCISCO LEME;141;SACOMA;S.PAULO;SP;-23,63063977;-46,59442235;Garagem ou abrigo de residência;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;95º D.P. HELIÓPOLIS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FXL2291;SP;S.PAULO;Azul;CHEV/ONIX 10TAT LTZ;2015;;AUTOMOVEL;;
