ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;4208;4208/2022;01/07/2022 02:55;01/07/2022 02:55;30/06/2022;20:00;A NOITE;01/07/2022;01/07/2022 02:55;Desconhecida;Não;;AVENIDA DO ESTADO;320;IPIRANGA;S.PAULO;SP;-23,56850609;-46,60788699;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;69º D.P. TEOTONIO VILELA;17º D.P. DOUTOR ALDO GALIANO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4208;4208/2022;01/07/2022 02:55;01/07/2022 02:55;30/06/2022;20:00;A NOITE;01/07/2022;01/07/2022 02:55;Desconhecida;Não;;AVENIDA DO ESTADO;320;IPIRANGA;S.PAULO;SP;-23,56850609;-46,60788699;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;69º D.P. TEOTONIO VILELA;17º D.P. DOUTOR ALDO GALIANO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GIC5678;SP;MAUA;Preta;KAWASAKI/VERSYS-X 300;2018;2018;MOTOCICLO;;
2022;4208;4208/2022;01/07/2022 02:55;01/07/2022 02:55;30/06/2022;20:00;A NOITE;01/07/2022;01/07/2022 02:55;Desconhecida;Não;;AVENIDA DO ESTADO;320;IPIRANGA;S.PAULO;SP;-23,56850609;-46,60788699;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;69º D.P. TEOTONIO VILELA;17º D.P. DOUTOR ALDO GALIANO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4208;4208/2022;01/07/2022 02:55;01/07/2022 02:55;30/06/2022;20:00;A NOITE;01/07/2022;01/07/2022 02:55;Desconhecida;Não;;AVENIDA DO ESTADO;320;IPIRANGA;S.PAULO;SP;-23,56850609;-46,60788699;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;69º D.P. TEOTONIO VILELA;17º D.P. DOUTOR ALDO GALIANO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GIC5678;SP;MAUA;Preta;KAWASAKI/VERSYS-X 300;2018;2018;MOTOCICLO;;
2022;3033;3033/2022;01/07/2022 03:21;01/07/2022 03:21;30/06/2022;23:00;A NOITE;01/07/2022;01/07/2022 03:21;Desconhecida;Não;;AVENIDA EMBAIXADOR MACEDO SOARES;6000;LAPA;S.PAULO;SP;-23,50908992;-46,7148693;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;91º D.P. CEASA;07º D.P. LAPA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3033;3033/2022;01/07/2022 03:21;01/07/2022 03:21;30/06/2022;23:00;A NOITE;01/07/2022;01/07/2022 03:21;Desconhecida;Não;;AVENIDA EMBAIXADOR MACEDO SOARES;6000;LAPA;S.PAULO;SP;-23,50908992;-46,7148693;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;91º D.P. CEASA;07º D.P. LAPA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;MLR0D26;SC;JOINVILLE;Vermelho;FORD/CARGO 816 S;2013;2013;CAMINHÃO;;
2022;3033;3033/2022;01/07/2022 03:21;01/07/2022 03:21;30/06/2022;23:00;A NOITE;01/07/2022;01/07/2022 03:21;Desconhecida;Não;;AVENIDA EMBAIXADOR MACEDO SOARES;6000;LAPA;S.PAULO;SP;-23,50908992;-46,7148693;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;91º D.P. CEASA;07º D.P. LAPA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3033;3033/2022;01/07/2022 03:21;01/07/2022 03:21;30/06/2022;23:00;A NOITE;01/07/2022;01/07/2022 03:21;Desconhecida;Não;;AVENIDA EMBAIXADOR MACEDO SOARES;6000;LAPA;S.PAULO;SP;-23,50908992;-46,7148693;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;91º D.P. CEASA;07º D.P. LAPA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;MLR0D26;SC;JOINVILLE;Vermelho;FORD/CARGO 816 S;2013;2013;CAMINHÃO;;
2022;5245;5245/2022;01/07/2022 03:34;01/07/2022 03:34;30/06/2022;19:55;A NOITE;01/07/2022;01/07/2022 03:34;Desconhecida;Não;;RUA ANTONIO MADI;79;JABAQUARA;S.PAULO;SP;-23,64032345;-46,64917584;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FIK4005;SP;S.PAULO;Branco;I/KIA SOUL EX 1.6 FF AT;2013;2014;CAMIONETA;;
2022;3545;3545/2022;01/07/2022 05:50;01/07/2022 05:50;30/06/2022;20:16;A NOITE;30/06/2022;01/07/2022 05:50;Desconhecida;Não;;RUA CONSELHEIRO MOREIRA DE BARROS;1858;SANTANA;S.PAULO;SP;-23,49665472;-46,62877213;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;13º D.P. CASA VERDE;13º D.P. CASA VERDE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EOU6D39;SP;S.PAULO;Preta;JTA/SUZUKI BANDIT 1250;2009;2010;MOTOCICLO;;
2022;5246;5246/2022;01/07/2022 06:35;01/07/2022 06:35;01/07/2022;02:20;DE MADRUGADA;01/07/2022;01/07/2022 06:35;Conhecida;Sim;;RUA TEJUPA;369;JABAQUARA;S.PAULO;SP;-23,64318216;-46,65377133;Via pública;;BO PARA FLAGRANTE;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Ato infracional;A.I.-Adulteração de sinal identificador de veículo automotor (art. 311);;Tentado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5246;5246/2022;01/07/2022 06:35;01/07/2022 06:35;01/07/2022;02:20;DE MADRUGADA;01/07/2022;01/07/2022 06:35;Conhecida;Sim;;RUA TEJUPA;369;JABAQUARA;S.PAULO;SP;-23,64318216;-46,65377133;Via pública;;BO PARA FLAGRANTE;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Ato infracional;A.I.-Adulteração de sinal identificador de veículo automotor (art. 311);;Tentado;;;;;;;;;;;;;;;;FRM2G39;SP;S.PAULO;Preta;I/FORD FUSION FLEX;2014;2014;AUTOMOVEL;;
2022;5246;5246/2022;01/07/2022 06:35;01/07/2022 06:35;01/07/2022;02:20;DE MADRUGADA;01/07/2022;01/07/2022 06:35;Conhecida;Sim;;RUA TEJUPA;369;JABAQUARA;S.PAULO;SP;-23,64318216;-46,65377133;Via pública;;BO PARA FLAGRANTE;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5246;5246/2022;01/07/2022 06:35;01/07/2022 06:35;01/07/2022;02:20;DE MADRUGADA;01/07/2022;01/07/2022 06:35;Conhecida;Sim;;RUA TEJUPA;369;JABAQUARA;S.PAULO;SP;-23,64318216;-46,65377133;Via pública;;BO PARA FLAGRANTE;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FRM2G39;SP;S.PAULO;Preta;I/FORD FUSION FLEX;2014;2014;AUTOMOVEL;;
2022;5246;5246/2022;01/07/2022 06:35;01/07/2022 06:35;01/07/2022;02:20;DE MADRUGADA;01/07/2022;01/07/2022 06:35;Conhecida;Sim;;RUA TEJUPA;369;JABAQUARA;S.PAULO;SP;-23,64318216;-46,65377133;Via pública;;BO PARA FLAGRANTE;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Título X - Fé pública (arts. 289 a 311);Adulteração de sinal identificador de veículo automotor (art. 311);;Tentado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5246;5246/2022;01/07/2022 06:35;01/07/2022 06:35;01/07/2022;02:20;DE MADRUGADA;01/07/2022;01/07/2022 06:35;Conhecida;Sim;;RUA TEJUPA;369;JABAQUARA;S.PAULO;SP;-23,64318216;-46,65377133;Via pública;;BO PARA FLAGRANTE;16º D.P. VILA CLEMENTINO;35º D.P. JABAQUARA;Título X - Fé pública (arts. 289 a 311);Adulteração de sinal identificador de veículo automotor (art. 311);;Tentado;;;;;;;;;;;;;;;;FRM2G39;SP;S.PAULO;Preta;I/FORD FUSION FLEX;2014;2014;AUTOMOVEL;;
2022;3312;3312/2022;01/07/2022 07:02;01/07/2022 07:02;25/06/2022;21:30;A NOITE;26/06/2022;01/07/2022 07:02;Desconhecida;Não;3293/2022 - 10211;AVENIDA DOS FUNCIONARIOS PUBLICOS;1000;JARDIM ANGELA;S.PAULO;SP;-23,74029115;-46,78210719;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;11º D.P. SANTO AMARO;100º D.P. JDIM HERCULANO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3312;3312/2022;01/07/2022 07:02;01/07/2022 07:02;25/06/2022;21:30;A NOITE;26/06/2022;01/07/2022 07:02;Desconhecida;Não;3293/2022 - 10211;AVENIDA DOS FUNCIONARIOS PUBLICOS;1000;JARDIM ANGELA;S.PAULO;SP;-23,74029115;-46,78210719;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;11º D.P. SANTO AMARO;100º D.P. JDIM HERCULANO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;FDG4H67;SP;S.PAULO;Prata;HYUNDAI/HB20 10M VISION;2022;2022;AUTOMOVEL;;
2022;3312;3312/2022;01/07/2022 07:02;01/07/2022 07:02;25/06/2022;21:30;A NOITE;26/06/2022;01/07/2022 07:02;Desconhecida;Não;3293/2022 - 10211;AVENIDA DOS FUNCIONARIOS PUBLICOS;1000;JARDIM ANGELA;S.PAULO;SP;-23,74029115;-46,78210719;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;11º D.P. SANTO AMARO;100º D.P. JDIM HERCULANO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3312;3312/2022;01/07/2022 07:02;01/07/2022 07:02;25/06/2022;21:30;A NOITE;26/06/2022;01/07/2022 07:02;Desconhecida;Não;3293/2022 - 10211;AVENIDA DOS FUNCIONARIOS PUBLICOS;1000;JARDIM ANGELA;S.PAULO;SP;-23,74029115;-46,78210719;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;11º D.P. SANTO AMARO;100º D.P. JDIM HERCULANO;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FDG4H67;SP;S.PAULO;Prata;HYUNDAI/HB20 10M VISION;2022;2022;AUTOMOVEL;;
2022;1087;1087/2022;01/07/2022 09:40;01/07/2022 09:40;30/06/2022;21:40;A NOITE;01/07/2022;01/07/2022 09:40;Desconhecida;Não;;Rua Márcio Beck Machado;20;Cidade Tiradentes;S.PAULO;SP;-23,5807185;-46,4137765;Via pública;;BO PARA INVESTIGAÇÃO;54º D.P. CID. TIRADENTES;54º D.P. CID. TIRADENTES;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FWF1E37;SP;S.PAULO;Preta;YAMAHA/MT03 ABS;2022;2023;MOTOCICLO;;
2022;1455;1455/2022;01/07/2022 10:00;01/07/2022 10:00;29/06/2022;21:10;A NOITE;01/07/2022;01/07/2022 10:00;Desconhecida;Não;;RUA ANTONIO CANDIDO DE ALVARENGA;1599;PERUS;S.PAULO;SP;-23,39725323;-46,75616455;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;46º D.P. PERUS;46º D.P. PERUS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;CSV8G36;SP;S.PAULO;Laranja;KTM/390 DUKE;2020;2020;MOTOCICLO;;
2022;2013;2013/2022;01/07/2022 10:51;01/07/2022 10:51;30/06/2022;;A NOITE;01/07/2022;01/07/2022 10:51;Desconhecida;Não;;RUA JURUBIM;100;SAO DOMINGOS;S.PAULO;SP;-23,48452461;-46,75036432;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;07º D.P. LAPA;33º D.P. PIRITUBA;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GKA3587;SP;S.PAULO;Prata;VW/UP MOVE MB;2015;2016;AUTOMOVEL;;
2022;5251;5251/2022;01/07/2022 11:04;01/07/2022 11:04;30/06/2022;14:45;A TARDE;01/07/2022;01/07/2022 11:04;Desconhecida;Não;;RUA SUSSURANA;354;IPIRANGA;S.PAULO;SP;-23,60555646;-46,60967221;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;16º D.P. VILA CLEMENTINO;95º D.P. HELIÓPOLIS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;ETB6663;SP;S.BERNARDO DO CAMPO;Bege;I/FIAT SIENA EL FLEX;2010;2011;AUTOMOVEL;;
