ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;1552996;1552996/2022;01/09/2022 00:10;01/09/2022 00:10;31/08/2022;22:40;A NOITE;31/08/2022;01/09/2022 00:10;Desconhecida;Não;;Rua Vargem Grande;19;Tatuapé;S.PAULO;SP;-23,5389351;-46,5616125;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;30º D.P. TATUAPE;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EZL3G95;SP;S.PAULO;Branco;NISSAN/LIVINA 18SL;2012;;AUTOMOVEL;;
2022;6453;6453/2022;01/09/2022 00:18;01/09/2022 00:18;31/08/2022;19:50;A NOITE;31/08/2022;01/09/2022 00:18;Desconhecida;Não;;AVENIDA PRESIDENTE CASTELO BRANCO;5700;BOM RETIRO;S.PAULO;SP;-23,52003102;-46,62563484;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;73º D.P. JACANA;12º D.P. PARI;Localização e/ou Devolução;Localização/Apreensão e Entrega de objeto;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6453;6453/2022;01/09/2022 00:18;01/09/2022 00:18;31/08/2022;19:50;A NOITE;31/08/2022;01/09/2022 00:18;Desconhecida;Não;;AVENIDA PRESIDENTE CASTELO BRANCO;5700;BOM RETIRO;S.PAULO;SP;-23,52003102;-46,62563484;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;73º D.P. JACANA;12º D.P. PARI;Localização e/ou Devolução;Localização/Apreensão e Entrega de objeto;;Consumado;;;;;;;;;;;;;;;;FDF0C44;SP;S.PAULO;Branco;HYUNDAI/HR HDB;2011;2012;CAMINHONETE;;
2022;6453;6453/2022;01/09/2022 00:18;01/09/2022 00:18;31/08/2022;19:50;A NOITE;31/08/2022;01/09/2022 00:18;Desconhecida;Não;;AVENIDA PRESIDENTE CASTELO BRANCO;5700;BOM RETIRO;S.PAULO;SP;-23,52003102;-46,62563484;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;73º D.P. JACANA;12º D.P. PARI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6453;6453/2022;01/09/2022 00:18;01/09/2022 00:18;31/08/2022;19:50;A NOITE;31/08/2022;01/09/2022 00:18;Desconhecida;Não;;AVENIDA PRESIDENTE CASTELO BRANCO;5700;BOM RETIRO;S.PAULO;SP;-23,52003102;-46,62563484;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;73º D.P. JACANA;12º D.P. PARI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - CARGA;;Consumado;;;;;;;;;;;;;;;;FDF0C44;SP;S.PAULO;Branco;HYUNDAI/HR HDB;2011;2012;CAMINHONETE;;
2022;6453;6453/2022;01/09/2022 00:18;01/09/2022 00:18;31/08/2022;19:50;A NOITE;31/08/2022;01/09/2022 00:18;Desconhecida;Não;;AVENIDA PRESIDENTE CASTELO BRANCO;5700;BOM RETIRO;S.PAULO;SP;-23,52003102;-46,62563484;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;73º D.P. JACANA;12º D.P. PARI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;6453;6453/2022;01/09/2022 00:18;01/09/2022 00:18;31/08/2022;19:50;A NOITE;31/08/2022;01/09/2022 00:18;Desconhecida;Não;;AVENIDA PRESIDENTE CASTELO BRANCO;5700;BOM RETIRO;S.PAULO;SP;-23,52003102;-46,62563484;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;73º D.P. JACANA;12º D.P. PARI;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FDF0C44;SP;S.PAULO;Branco;HYUNDAI/HR HDB;2011;2012;CAMINHONETE;;
2022;1553021;1553021/2022;01/09/2022 00:35;01/09/2022 00:35;31/08/2022;19:48;A NOITE;31/08/2022;01/09/2022 00:35;Desconhecida;Não;;Rua Relva Velha;2;Jardim Sertaozinho;S.PAULO;SP;-23,724913;-46,711574;Outros;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;101º D.P. JDIM IMBUIAS;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;DRM4363;SP;S.PAULO;Cinza;FORD/ECOSPORT XLS1.6FLEX;2005;;AUTOMOVEL;;
2022;1553031;1553031/2022;01/09/2022 00:49;01/09/2022 00:49;31/08/2022;21:10;A NOITE;01/09/2022;01/09/2022 00:49;Desconhecida;Não;;RUA TENENTE HELI CAMARA;81;FREGUESIA DO O;S.PAULO;SP;-23,50434029;-46,69537255;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;28º D.P. FREGUESIA DO O;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;DVM8859;SP;CARAPICUIBA;Vermelho;HONDA/CG 160 START;2019;;MOTOCICLO;;
2022;1553037;1553037/2022;01/09/2022 00:50;01/09/2022 00:50;31/08/2022;21:55;A NOITE;01/09/2022;01/09/2022 00:50;Desconhecida;Não;;RUA PADRE JUAN DE SOLORZANO;161;RAPOSO TAVARES;S.PAULO;SP;-23,60293065;-46,79166513;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;75º D.P. JARDIM ARPOADOR;Título II - Patrimônio (arts. 155 a 183);Roubo (art. 157) - VEICULO;;Consumado;;;;;;;;;;;;;;;;AZY8H37;SP;S.PAULO;Vermelho;HONDA/CG150 FAN ESDI;2015;;MOTOCICLO;;
