ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;3393;3393/2022;01/08/2022 04:56;01/08/2022 04:56;01/08/2022;02:26;DE MADRUGADA;01/08/2022;01/08/2022 04:56;Conhecida;Sim;;RUA MICHEL DA SILVA;10;SACOMA;S.PAULO;SP;-23,60316099;-46,59866883;Via pública;;BO PARA FLAGRANTE;26º D.P. SACOMA;95º D.P. HELIÓPOLIS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FVC9C37;SP;S.PAULO;Prata;HYUNDAI/HB20X 1.6A PREMI;2017;2018;AUTOMOVEL;;
2022;3394;3394/2022;01/08/2022 05:12;01/08/2022 05:12;01/08/2022;02:26;DE MADRUGADA;01/08/2022;01/08/2022 05:12;Conhecida;Sim;3393/2022 - 10226;RUA MICHEL DA SILVA;10;SACOMA;S.PAULO;SP;-23,60316099;-46,59866883;Via pública;;BO PARA FLAGRANTE;26º D.P. SACOMA;95º D.P. HELIÓPOLIS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3394;3394/2022;01/08/2022 05:12;01/08/2022 05:12;01/08/2022;02:26;DE MADRUGADA;01/08/2022;01/08/2022 05:12;Conhecida;Sim;3393/2022 - 10226;RUA MICHEL DA SILVA;10;SACOMA;S.PAULO;SP;-23,60316099;-46,59866883;Via pública;;BO PARA FLAGRANTE;26º D.P. SACOMA;95º D.P. HELIÓPOLIS;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;FVC9C37;SP;S.PAULO;Prata;HYUNDAI/HB20X 1.6A PREMI;2017;2018;AUTOMOVEL;;
2022;3394;3394/2022;01/08/2022 05:12;01/08/2022 05:12;01/08/2022;02:26;DE MADRUGADA;01/08/2022;01/08/2022 05:12;Conhecida;Sim;3393/2022 - 10226;RUA MICHEL DA SILVA;10;SACOMA;S.PAULO;SP;-23,60316099;-46,59866883;Via pública;;BO PARA FLAGRANTE;26º D.P. SACOMA;95º D.P. HELIÓPOLIS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;3394;3394/2022;01/08/2022 05:12;01/08/2022 05:12;01/08/2022;02:26;DE MADRUGADA;01/08/2022;01/08/2022 05:12;Conhecida;Sim;3393/2022 - 10226;RUA MICHEL DA SILVA;10;SACOMA;S.PAULO;SP;-23,60316099;-46,59866883;Via pública;;BO PARA FLAGRANTE;26º D.P. SACOMA;95º D.P. HELIÓPOLIS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FVC9C37;SP;S.PAULO;Prata;HYUNDAI/HB20X 1.6A PREMI;2017;2018;AUTOMOVEL;;
2022;4100;4100/2022;01/08/2022 06:17;01/08/2022 06:17;01/08/2022;02:55;DE MADRUGADA;01/08/2022;01/08/2022 06:17;Conhecida;Não;;RUA GUARAPA;100;ITAQUERA;S.PAULO;SP;-23,52080596;-46,45974331;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;24º D.P. PONTE RASA;64º D.P. CID.AE CARVALHO;Ato infracional;A.I.-Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4100;4100/2022;01/08/2022 06:17;01/08/2022 06:17;01/08/2022;02:55;DE MADRUGADA;01/08/2022;01/08/2022 06:17;Conhecida;Não;;RUA GUARAPA;100;ITAQUERA;S.PAULO;SP;-23,52080596;-46,45974331;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;24º D.P. PONTE RASA;64º D.P. CID.AE CARVALHO;Ato infracional;A.I.-Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GFH0A80;SP;S.PAULO;Verde;KAWASAKI/Z300 ABS;2015;2016;MOTOCICLO;;
2022;4100;4100/2022;01/08/2022 06:17;01/08/2022 06:17;01/08/2022;02:55;DE MADRUGADA;01/08/2022;01/08/2022 06:17;Conhecida;Não;;RUA GUARAPA;100;ITAQUERA;S.PAULO;SP;-23,52080596;-46,45974331;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;24º D.P. PONTE RASA;64º D.P. CID.AE CARVALHO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;4100;4100/2022;01/08/2022 06:17;01/08/2022 06:17;01/08/2022;02:55;DE MADRUGADA;01/08/2022;01/08/2022 06:17;Conhecida;Não;;RUA GUARAPA;100;ITAQUERA;S.PAULO;SP;-23,52080596;-46,45974331;Via pública;;ENCAM FEBEM/V.INFAN.JUVENTUDE;24º D.P. PONTE RASA;64º D.P. CID.AE CARVALHO;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GFH0A80;SP;S.PAULO;Verde;KAWASAKI/Z300 ABS;2015;2016;MOTOCICLO;;
2022;1522;1522/2022;01/08/2022 08:07;01/08/2022 08:07;31/07/2022;;DE MADRUGADA;01/08/2022;01/08/2022 08:07;Desconhecida;Não;;RUA DAS ARARAS;21;PARELHEIROS;S.PAULO;SP;-23,85436416;-46,70831732;Via pública;;BO PARA INVESTIGAÇÃO;25º D.P. PARELHEIROS;25º D.P. PARELHEIROS;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;CCB7324;SP;OSASCO;Cinza;FORD/ESCORT 1.0 HOBBY;1995;1995;AUTOMOVEL;;
