ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;5401;5401/2022;01/10/2022 00:01;01/10/2022 00:01;30/09/2022;18:20;A NOITE;30/09/2022;01/10/2022 00:01;Ignorado;Não;;RUA JACOB FATH;100;AGUA RASA;S.PAULO;SP;-23,56245986;-46,56404289;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;53º D.P. PARQUE DO CARMO;29º D.P. VILA PRUDENTE;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5401;5401/2022;01/10/2022 00:01;01/10/2022 00:01;30/09/2022;18:20;A NOITE;30/09/2022;01/10/2022 00:01;Ignorado;Não;;RUA JACOB FATH;100;AGUA RASA;S.PAULO;SP;-23,56245986;-46,56404289;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;53º D.P. PARQUE DO CARMO;29º D.P. VILA PRUDENTE;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;GAA1873;SP;S.PAULO;Branco;CHEVROLET/ONIX 1.0MT LT;2017;2018;AUTOMOVEL;;
2022;5401;5401/2022;01/10/2022 00:01;01/10/2022 00:01;30/09/2022;18:20;A NOITE;30/09/2022;01/10/2022 00:01;Ignorado;Não;;RUA JACOB FATH;100;AGUA RASA;S.PAULO;SP;-23,56245986;-46,56404289;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;53º D.P. PARQUE DO CARMO;29º D.P. VILA PRUDENTE;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;5401;5401/2022;01/10/2022 00:01;01/10/2022 00:01;30/09/2022;18:20;A NOITE;30/09/2022;01/10/2022 00:01;Ignorado;Não;;RUA JACOB FATH;100;AGUA RASA;S.PAULO;SP;-23,56245986;-46,56404289;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;53º D.P. PARQUE DO CARMO;29º D.P. VILA PRUDENTE;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;GAA1873;SP;S.PAULO;Branco;CHEVROLET/ONIX 1.0MT LT;2017;2018;AUTOMOVEL;;
2022;4139;4139/2022;01/10/2022 00:39;01/10/2022 00:39;01/10/2022;;A NOITE;01/10/2022;01/10/2022 00:39;Desconhecida;Não;;RUA LUAR;560;CARRAO;S.PAULO;SP;-23,54198719;-46,55101486;Via pública;;BO PARA REGISTRO;31º D.P. VILA CARRAO;30º D.P. TATUAPE;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;CNS1D79;SP;S.PAULO;Cinza;FIAT/ARGO DRIVE 1.0;2020;2020;AUTOMOVEL;;
2022;1710103;1710103/2022;01/10/2022 00:39;01/10/2022 00:39;30/09/2022;20:00;A NOITE;30/09/2022;01/10/2022 00:39;Desconhecida;Não;;Rua Raul Pompéia;863;Pompeia;S.PAULO;SP;-23,5329721;-46,6895592;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;07º D.P. LAPA;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;DRS6062;SP;S.PAULO;Vermelho;VW/FOX XTREME MB;2019;;AUTOMOVEL;;
2022;1710113;1710113/2022;01/10/2022 00:56;01/10/2022 00:56;30/09/2022;21:25;A NOITE;30/09/2022;01/10/2022 00:56;Desconhecida;Não;;RUA MINISTRO LINS DE BARROS;160;CACHOEIRINHA;S.PAULO;SP;-23,45939707;-46,66665874;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;72º D.P. VILA PENTEADO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FLM2J91;SP;S.PAULO;Prata;HONDA/HR-V EXL CVT;2015;;AUTOMOVEL;;
2022;2674;2674/2022;01/10/2022 00:59;01/10/2022 00:59;30/09/2022;;DE MADRUGADA;01/10/2022;01/10/2022 00:59;Desconhecida;Não;;RUA ARBELA;618;ITAQUERA;S.PAULO;SP;-23,52669603;-46,4680076;Via pública;;APRECIAÇÃO DO DELEGADO TITULAR;64º D.P. CID.AE CARVALHO;64º D.P. CID.AE CARVALHO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;EMU2H22;SP;S.PAULO;Branco;I/KIA UK2500 HD SC;2011;2012;CAMINHONETE;;
2022;1710145;1710145/2022;01/10/2022 01:39;01/10/2022 01:39;30/09/2022;21:00;A NOITE;30/09/2022;01/10/2022 01:39;Desconhecida;Não;;RUA SANTE COLOMBARA;165;TATUAPE;S.PAULO;SP;-23,55110838;-46,56335672;Via pública;;BO PARA INVESTIGAÇÃO;DELEGACIA ELETRONICA;30º D.P. TATUAPE;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;PXS6255;SP;GUARULHOS;Branco;FORD/KA HA1.0 PORTO FUR;2016;;AUTOMOVEL;;
2022;1709419;1709419/2022;01/10/2022 01:57;01/10/2022 01:57;30/09/2022;11:30;PELA MANHÃ;30/09/2022;01/10/2022 01:57;Desconhecida;Não;1709418/2022 - 900020;RUA ENGENHEIRO ANDRE PAULO;3;VILA MATILDE;S.PAULO;SP;-23,54123327;-46,52413797;Via pública;;ENCAMINHAMENTO DP ÁREA DO FATO;DELEGACIA ELETRONICA;21º D.P. VILA MATILDE;Localização e/ou Devolução;Localização/Apreensão e Entrega de veículo;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
