ANO_BO;NUM_BO;NUMERO_BOLETIM;BO_INICIADO;BO_EMITIDO;DATAOCORRENCIA;HORAOCORRENCIA;PERIDOOCORRENCIA;DATACOMUNICACAO;DATAELABORACAO;BO_AUTORIA;FLAGRANTE;NUMERO_BOLETIM_PRINCIPAL;LOGRADOURO;NUMERO;BAIRRO;CIDADE;UF;LATITUDE;LONGITUDE;DESCRICAOLOCAL;EXAME;SOLUCAO;DELEGACIA_NOME;DELEGACIA_CIRCUNSCRICAO;ESPECIE;RUBRICA;DESDOBRAMENTO;STATUS;TIPOPESSOA;VITIMAFATAL;NATURALIDADE;NACIONALIDADE;SEXO;DATANASCIMENTO;IDADE;ESTADOCIVIL;PROFISSAO;GRAUINSTRUCAO;CORCUTIS;NATUREZAVINCULADA;TIPOVINCULO;RELACIONAMENTO;PARENTESCO;PLACA_VEICULO;UF_VEICULO;CIDADE_VEICULO;DESCR_COR_VEICULO;DESCR_MARCA_VEICULO;ANO_FABRICACAO;ANO_MODELO;DESCR_TIPO_VEICULO;QUANT_CELULAR;MARCA_CELULAR
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;L 11340/06 Violência Doméstica;Violência Doméstica;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;L 11340/06 Violência Doméstica;Violência Doméstica;;Consumado;;;;;;;;;;;;;;;;FFL7B19;SP;S.PAULO;Branco;HONDA/CG 160 TITAN S;2020;2020;MOTOCICLO;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título I - Pessoa (arts. 121 a 154);Ameaça (art. 147);;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título I - Pessoa (arts. 121 a 154);Ameaça (art. 147);;Consumado;;;;;;;;;;;;;;;;FFL7B19;SP;S.PAULO;Branco;HONDA/CG 160 TITAN S;2020;2020;MOTOCICLO;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título I - Pessoa (arts. 121 a 154);Injúria (art. 140);;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título I - Pessoa (arts. 121 a 154);Injúria (art. 140);;Consumado;;;;;;;;;;;;;;;;FFL7B19;SP;S.PAULO;Branco;HONDA/CG 160 TITAN S;2020;2020;MOTOCICLO;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título II - Patrimônio (arts. 155 a 183);Dano qualificado (art.163, par.único, IV);;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título II - Patrimônio (arts. 155 a 183);Dano qualificado (art.163, par.único, IV);;Consumado;;;;;;;;;;;;;;;;FFL7B19;SP;S.PAULO;Branco;HONDA/CG 160 TITAN S;2020;2020;MOTOCICLO;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;;;;;;0;0;;;
2022;1276;1276/2022;28/02/2022 22:31;01/03/2022 00:17;27/02/2022;14:37;A TARDE;28/02/2022;28/02/2022 22:31;Conhecida;Não;;;0;VILA ANDRADE;S.PAULO;SP;;;Residência;IC;APRECIAÇÃO DO DELEGADO TITULAR;89º D.P. JARDIM TABOAO;89º D.P. JARDIM TABOAO;Título II - Patrimônio (arts. 155 a 183);Furto (art. 155) - VEICULO;;Consumado;;;;;;;;;;;;;;;;FFL7B19;SP;S.PAULO;Branco;HONDA/CG 160 TITAN S;2020;2020;MOTOCICLO;;
